category,headline,url
ASIA,Thai leader says impact of coal plant to be studied again,http://www.foxnews.com/world/2017/02/21/thai-leader-says-impact-coal-plant-to-be-studied-again.html
ASIA,Prosecutors seek 8-year terms for tourists in Bali death,http://www.foxnews.com/world/2017/02/21/prosecutors-seek-8-year-terms-for-tourists-in-bali-death.html
ASIA,"On frozen fields, North Korean farmers prep for battle ahead",http://www.foxnews.com/world/2017/02/19/on-frozen-fields-north-korean-farmers-prep-for-battle-ahead.html
ENVIRONMENT,"1 killed, 3 injured in Saudi Aramco oil pipeline leak",http://www.foxnews.com/world/2017/02/19/1-killed-3-injured-in-saudi-aramco-oil-pipeline-leak.html
ENVIRONMENT,"Uganda seizes ton of ivory, arrests 2 West African suspects",http://www.foxnews.com/world/2017/02/18/uganda-seizes-ton-ivory-arrests-2-west-african-suspects.html
ASIA,Library grounds in southern India turn into quiet study area,http://www.foxnews.com/world/2017/02/18/library-grounds-in-southern-india-turn-into-quiet-study-area.html
PACIFIC,Man critically injured by shark on Great Barrier Reef,http://www.foxnews.com/world/2017/02/17/man-critically-injured-by-shark-on-great-barrier-reef.html
EUROPE,"AP PHOTOS: Bosnian lake dries out, memories revisited",http://www.foxnews.com/world/2017/02/17/ap-photos-bosnian-lake-dries-out-memories-revisited.html
ASIA,How North Korean mountain and myth may have inspired murder,http://www.foxnews.com/world/2017/02/17/how-north-korean-mountain-and-myth-may-have-inspired-murder.html
ASIA,Thai gov't panel approves coal plant in popular tourist area,http://www.foxnews.com/world/2017/02/17/thai-govt-panel-approves-coal-plant-in-popular-tourist-area.html
GLOBAL ECONOMY,The Latest: Pakistani raids kill 39 suspects after IS attack,http://www.foxnews.com/world/2017/02/17/latest-pakistani-raids-kill-3-suspects-after-is-attack.html
EUROPE,4 climbers die on Italian-Swiss border after ice wall cracks,http://www.foxnews.com/world/2017/02/16/4-climbers-die-on-italian-swiss-border-after-ice-wall-cracks.html
ASIA,"Police, pollution protesters clash in northern China city",http://www.foxnews.com/world/2017/02/16/police-pollution-protesters-clash-in-northern-china-city.html
EUROPE,"WWII bomb transported across Germany, found at waste site",http://www.foxnews.com/world/2017/02/16/wwii-bomb-transported-across-germany-found-at-waste-site.html
EUROPE,"G20 diplomats to discuss development, crisis prevention",http://www.foxnews.com/world/2017/02/16/g20-diplomats-to-discuss-development-crisis-prevention.html
EUROPE,World's diplomats seeking reassurance from US at G20 meeting,http://www.foxnews.com/world/2017/02/15/world-diplomats-seeking-reassurance-from-us-at-g20-meeting.html
ASIA,Philippines eyes more airports to unclog Manila hub,http://www.foxnews.com/world/2017/02/15/philippines-eyes-more-airports-to-unclog-manila-hub.html
EUROPE,Local China government suspends plant project after protests,http://www.foxnews.com/world/2017/02/15/local-china-government-suspends-plant-project-after-protests.html
EUROPE,Residents of Chinese city protest against aluminum plant,http://www.foxnews.com/world/2017/02/14/residents-chinese-city-protest-against-aluminum-plant.html
ASIA,Indonesia lawmaker: Palm oil workers shot orangutan for meat,http://www.foxnews.com/world/2017/02/14/indonesia-lawmaker-palm-oil-workers-shot-orangutan-for-meat.html
EUROPE,"Albania promotes its underwater archaeology, for tourism",http://www.foxnews.com/world/2017/02/13/albania-promotes-its-underwater-archaeology-for-tourism.html
EUROPE,4 dead in French Alps avalanche; 5 others being rescued,http://www.foxnews.com/world/2017/02/13/4-dead-in-french-alps-avalanche-5-others-being-rescued.html
PACIFIC,New Zealanders refloat 100 pilot whales after 400 stranded,http://www.foxnews.com/world/2017/02/10/new-zealanders-refloat-100-pilot-whales-after-400-stranded.html
PACIFIC,"Race to save whales after 400 stranded, 275 die on New Zealand beach",http://www.foxnews.com/world/2017/02/09/more-than-400-whales-strand-on-new-zealand-beach-most-die.html
ASIA,6.7 magnitude earthquake shakes southern Philippines,http://www.foxnews.com/world/2017/02/10/67-magnitude-earthquake-shakes-southern-philippines.html
ASIA,Amnesty International urges Myanmar to halt copper mine work,http://www.foxnews.com/world/2017/02/10/amnesty-international-urges-myanmar-to-halt-copper-mine-work.html
EUROPE,Freezing winter makes record season for Czech lake skating,http://www.foxnews.com/world/2017/02/10/freezing-winter-makes-record-season-for-czech-lake-skating.html
EUROPE,Groups prepare complaint to EU over air pollution in Poland,http://www.foxnews.com/world/2017/02/10/groups-prepare-complaint-to-eu-over-air-pollution-in-poland.html
ASIA,Elephant habitats shrink in India as encroachments increase,http://www.foxnews.com/world/2017/02/10/elephant-habitats-shrink-in-india-as-encroachments-increase.html
ASIA,Hong Kong ivory trade faces uncertain future as bans loom,http://www.foxnews.com/world/2017/02/09/hong-kong-ivory-trade-faces-uncertain-future-as-bans-loom.html
US,Monarch butterfly numbers drop by 27 percent in Mexico,http://www.foxnews.com/world/2017/02/09/monarch-butterfly-numbers-drop-by-27-percent-in-mexico.html
EUROPE,VW denies reports board members got early warning of scandal,http://www.foxnews.com/world/2017/02/08/vw-denies-reports-board-members-got-early-warning-scandal.html
ASIA,A 360-degree view of China's deadly smog,http://www.foxnews.com/world/2017/02/08/360-degree-view-china-deadly-smog.html
EUROPE,EU fines 3 battery recycling companies for forming cartel,http://www.foxnews.com/world/2017/02/08/eu-fines-3-battery-recycling-companies-for-forming-cartel.html
THE AMERICAS,Topless protesters in Argentina criticize macho attitudes,http://www.foxnews.com/world/2017/02/07/topless-protesters-in-argentina-criticize-macho-attitudes.html
EUROPE,Macedonian capital offers free transport to fight pollution,http://www.foxnews.com/world/2017/02/07/macedonian-capital-offers-free-transport-to-fight-pollution.html
US,Experts: Fewer than 30 vaquita porpoises remain,http://www.foxnews.com/world/2017/02/06/experts-fewer-than-30-vaquita-porpoises-remain.html
EUROPE,"Conflict challenges, climate change on agenda of EU-US talks",http://www.foxnews.com/world/2017/02/06/conflict-challenges-climate-change-on-agenda-eu-us-talks.html
EUROPE,1st major German customer sues VW over diesel emissions,http://www.foxnews.com/world/2017/02/06/1st-major-german-customer-sues-vw-over-diesel-emissions.html
ASIA,Australian woman dies in watercraft crash in Thailand,http://www.foxnews.com/world/2017/02/06/australian-woman-dies-in-watercraft-crash-in-thailand.html
RELIGION,Bangladesh sticks to plan to relocate Rohingya Muslims,http://www.foxnews.com/world/2017/02/05/bangladesh-sticks-to-plan-to-relocate-rohingya-muslims.html
ASIA,Avalanche kills 13 people in Pakistan's north,http://www.foxnews.com/world/2017/02/04/avalanche-kills-13-people-in-pakistan-north.html
THE AMERICAS,Chile President says wildfires now mostly under control,http://www.foxnews.com/world/2017/02/04/chile-president-says-wildfires-now-mostly-under-control.html
ENVIRONMENT,The cave squeaker returns: Rare frog seen after decades,http://www.foxnews.com/world/2017/02/04/cave-squeaker-returns-rare-frog-seen-after-decades.html
ASIA,Afghan children direct traffic on mountain pass for $4 a day,http://www.foxnews.com/world/2017/02/03/afghan-children-direct-traffic-on-mountain-pass-for-4-day.html
EUROPE,"Sweden unveils new climate law, criticizes Trump",http://www.foxnews.com/world/2017/02/02/sweden-unveils-new-climate-law-criticizes-trump.html
EUROPE,Heavy fighting continues in eastern Ukraine,http://www.foxnews.com/world/2017/02/01/heavy-fighting-continues-in-eastern-ukraine.html
EUROPE,UK bases official: No let-up on bird poaching crackdown,http://www.foxnews.com/world/2017/02/01/uk-bases-official-no-let-up-on-bird-poaching-crackdown.html
THE AMERICAS,Pervasive charcoal trade getting major rethink in Haiti,http://www.foxnews.com/world/2017/01/30/pervasive-charcoal-trade-getting-major-rethink-in-haiti.html
RELIGION,Fake leopard skins used in South Africa to save live cats,http://www.foxnews.com/world/2017/01/29/fake-leopard-skins-used-in-south-africa-to-save-live-cats.html
ENVIRONMENT,"In South Africa, conservationists offer fake leopard hides",http://www.foxnews.com/world/2017/01/28/in-south-africa-conservationists-offer-fake-leopard-hides.html
ASIA,"In frigid cold, Mongolians stand in protest of air pollution",http://www.foxnews.com/world/2017/01/28/in-frigid-cold-mongolians-stand-in-protest-air-pollution.html
EUROPE,Southern EU leaders make show of unity at Lisbon meeting,http://www.foxnews.com/world/2017/01/28/southern-eu-leaders-make-show-unity-at-lisbon-meeting.html
ENVIRONMENT,"Amid Yemen's chaos, migrants stream in only to face torment",http://www.foxnews.com/world/2017/01/28/amid-yemen-chaos-migrants-stream-in-only-to-face-torment.html
THE AMERICAS,More than 100 fast-spreading wildfires rage in Chile,http://www.foxnews.com/world/2017/01/27/more-than-100-fast-spreading-wildfires-rage-in-chile.html
EUROPE,German prosecutors: Ex-VW chief knew of cheating earlier,http://www.foxnews.com/world/2017/01/27/german-prosecutors-ex-vw-chief-knew-cheating-earlier.html
ASIA,"Papua urges US miner to pay $376M in taxes, penalties",http://www.foxnews.com/world/2017/01/27/papua-urges-us-miner-to-pay-376m-in-taxes-penalties.html
ASIA,Group says South African donkeys killed for China market,http://www.foxnews.com/world/2017/01/27/group-says-south-african-donkeys-killed-for-china-market.html
THE AMERICAS,"Chile's worst wildfires destroy town, death toll at 10",http://www.foxnews.com/world/2017/01/26/chile-worst-wildfires-destroy-town-death-toll-at-10.html
EUROPE,Integrity exec hired in wake of diesel scandal leaves VW,http://www.foxnews.com/world/2017/01/26/integrity-exec-hired-in-wake-diesel-scandal-leaves-vw.html
ASIA,Police in Bangladesh clash with protesters over power plant,http://www.foxnews.com/world/2017/01/26/police-in-bangladesh-clash-with-protesters-over-power-plant.html
PACIFIC,Young Aussie surfer photo bombed by shark that shared wave,http://www.foxnews.com/world/2017/01/26/young-aussie-surfer-photo-bombed-by-shark-that-shared-wave.html
US,"Prices up, sales brisk in Trump's South American tower",http://www.foxnews.com/world/2017/01/25/prices-up-sales-brisk-in-trump-south-american-tower.html
ENVIRONMENT,3 dead as chopper crashes in Central African Republic park,http://www.foxnews.com/world/2017/01/25/3-dead-as-chopper-crashes-in-central-african-republic-park.html
EUROPE,Polish students protest against populist government,http://www.foxnews.com/world/2017/01/25/polish-students-protest-against-populist-government.html
EUROPE,EU body: Climate change poses increasingly severe risks,http://www.foxnews.com/world/2017/01/25/eu-body-climate-change-poses-increasingly-severe-risks.html
EUROPE,"Cambodia's ""perfect pepper"" conquering world's taste buds",http://www.foxnews.com/world/2017/01/24/cambodia-perfect-pepper-conquering-world-taste-buds.html
EUROPE,France issues record $7.5 billion in 'green bonds',http://www.foxnews.com/world/2017/01/24/france-issues-record-75-billion-in-green-bonds.html
US,Puerto Rico tries to open no-man's-land to tourism,http://www.foxnews.com/world/2017/01/24/puerto-rico-tries-to-open-no-mans-land-to-tourism.html
EUROPE,EDF approves closure of France's oldest nuclear plant,http://www.foxnews.com/world/2017/01/24/edf-approves-closure-france-oldest-nuclear-plant.html
THE AMERICAS,Chile's worst wildfires destroy everything in their path,http://www.foxnews.com/world/2017/01/23/chile-worst-wildfires-destroy-everything-in-their-path.html
EUROPE,The Latest: Man in Serbia found dead in snow in remote town,http://www.foxnews.com/world/2017/01/23/latest-man-in-serbia-found-dead-in-snow-in-remote-town.html
EUROPE,"Heavy fog causes flight delays, cancellations in London",http://www.foxnews.com/world/2017/01/23/heavy-fog-causes-flight-delays-cancellations-in-london.html
ENVIRONMENT,Kuwait declares state of emergency over oil leak on shore,http://www.foxnews.com/world/2017/01/23/kuwait-declares-state-emergency-over-oil-leak-on-shore.html
ASIA,"China swings back at golf, shutting down 111 courses",http://www.foxnews.com/world/2017/01/23/china-swings-back-at-golf-shutting-down-111-courses.html
CONFLICTS,China investigates former local Communist boss for bribery,http://www.foxnews.com/world/2017/01/21/china-investigates-former-local-communist-boss-for-bribery.html
THE AMERICAS,"Officials: Mexican activist had fled, shot when he returned",http://www.foxnews.com/world/2017/01/20/officials-mexican-activist-had-fled-shot-when-returned.html
EUROPE,The Latest: Romanians fear worst for nurse in avalanche,http://www.foxnews.com/world/2017/01/20/latest-romanians-fear-worst-for-nurse-in-avalanche.html
EUROPE,Search continues at Italian hotel hit by avalanche,http://www.foxnews.com/world/2017/01/20/search-continues-at-italian-hotel-hit-by-avalanche.html
PACIFIC,Man taken by crocodile while wading across Australian river,http://www.foxnews.com/world/2017/01/19/man-taken-by-crocodile-while-wading-across-australian-river.html
ENVIRONMENT,Desalination plant brings relief to Gaza,http://www.foxnews.com/world/2017/01/19/desalination-plant-brings-relief-to-gaza.html
EUROPE,Ex-VW CEO Winterkorn testifies to German parliament inquiry,http://www.foxnews.com/world/2017/01/19/ex-vw-ceo-winterkorn-testifies-to-german-parliament-inquiry.html
ASIA,Beijing to spend $2.7 billion on cleaning capital's air,http://www.foxnews.com/world/2017/01/19/beijing-to-spend-27-billion-on-cleaning-capital-air.html
EUROPE,"Avalanche buries hotel in central Italy, reports of dead",http://www.foxnews.com/world/2017/01/19/avalanche-buries-hotel-in-central-italy-reports-dead.html
THE AMERICAS,Decorated activist slain in northern Mexico,http://www.foxnews.com/world/2017/01/18/decorated-activist-slain-in-northern-mexico.html
EUROPE,"China's Xi extols multilateral approach, climate accord",http://www.foxnews.com/world/2017/01/18/china-xi-extols-multilateral-approach-climate-accord.html
EUROPE,Macedonia says its capital is most polluted city in Europe,http://www.foxnews.com/world/2017/01/18/macedonia-says-its-capital-is-most-polluted-city-in-europe.html
ASIA,Indian court acquits actor Salman Khan of using illegal arms,http://www.foxnews.com/world/2017/01/18/indian-court-acquits-actor-salman-khan-using-illegal-arms.html
PACIFIC,Were opportunities for clues from MH370 debris missed?,http://www.foxnews.com/world/2017/01/18/were-opportunities-for-clues-from-mh370-debris-missed.html
US,Back-to-back shootings shake Mexico's tourism jewels,http://www.foxnews.com/world/2017/01/17/back-to-back-shootings-shake-mexico-tourism-jewels.html
THE AMERICAS,Puerto Rico island tackles over-population of horses,http://www.foxnews.com/world/2017/01/17/puerto-rico-island-tackles-over-population-horses.html
ATMOSPHERE,Six essential reasons why we need to send humans to Mars,http://www.foxnews.com/opinion/2017/01/17/six-essential-reasons-why-need-to-send-humans-to-mars.html
ENVIRONMENT,Mounting frustration in Damascus amid widespread water cuts,http://www.foxnews.com/world/2017/01/17/mounting-frustration-in-damascus-amid-widespread-water-cuts.html
PACIFIC,AF447 searcher recalls pain of failure as MH370 hunt ends,http://www.foxnews.com/world/2017/01/17/af447-searcher-recalls-pain-failure-as-mh370-hunt-ends.html
PACIFIC,Key numbers in the mystery of Malaysia Airlines Flight 370,http://www.foxnews.com/world/2017/01/17/key-numbers-in-mystery-malaysia-airlines-flight-370.html
PACIFIC,Timeline of the 3-year search for missing Malaysia plane,http://www.foxnews.com/world/2017/01/17/timeline-3-year-search-for-missing-malaysia-plane.html
PACIFIC,"After 3 years, MH370 search ends with no plane, few answers",http://www.foxnews.com/world/2017/01/17/after-3-years-mh370-search-ends-with-no-plane-few-answers.html
EUROPE,Italy says tests show Fiat 500X cars meet emissions rules,http://www.foxnews.com/world/2017/01/16/italy-says-tests-show-fiat-500x-cars-meet-emissions-rules.html
EUROPE,Britain's Prince Charles co-authors a book on climate change,http://www.foxnews.com/world/2017/01/15/britain-prince-charles-co-authors-book-on-climate-change.html
THE AMERICAS,Mexico arrests man linked to murder of Honduran activist,http://www.foxnews.com/world/2017/01/14/mexico-arrests-man-linked-to-murder-honduran-activist.html
THE AMERICAS,Peru to begin cleaning up South America's largest lake,http://www.foxnews.com/world/2017/01/13/peru-to-begin-cleaning-up-south-america-largest-lake.html
EUROPE,The Latest: Vatican lets homeless sleep in church amid cold,http://www.foxnews.com/world/2017/01/13/latest-vatican-lets-homeless-sleep-in-church-amid-cold.html
EUROPE,Syrian troops capture rebel-held village near Damascus,http://www.foxnews.com/world/2017/01/13/syrian-troops-capture-rebel-held-village-near-damascus.html
EUROPE,France investigating Renault for possible emissions fraud,http://www.foxnews.com/world/2017/01/13/france-investigating-renault-for-possible-emissions-fraud.html
EUROPE,"Violent storms in France block train, cause injuries",http://www.foxnews.com/world/2017/01/13/violent-storms-in-france-block-train-cause-injuries.html
EUROPE,Briton arrested at Heathrow in German tax evasion probe,http://www.foxnews.com/world/2017/01/13/briton-arrested-at-heathrow-in-german-tax-evasion-probe.html
US,UN warns of oil spill south of Iraqi city of Mosul,http://www.foxnews.com/world/2017/01/13/un-warns-oil-spill-south-iraqi-city-mosul.html
ENVIRONMENT,Wildlife rangers in Zimbabwe kill 3 suspected poachers,http://www.foxnews.com/world/2017/01/12/wildlife-rangers-in-zimbabwe-kill-3-suspected-poachers.html
ENVIRONMENT,British lawyer briefly detained in Zambia's copper region,http://www.foxnews.com/world/2017/01/12/british-lawyer-briefly-detained-in-zambia-copper-region.html
THE AMERICAS,British Columbia approves oil pipeline to coast from Alberta,http://www.foxnews.com/world/2017/01/11/british-columbia-approves-oil-pipeline-to-coast-from-alberta.html
THE AMERICAS,Jane Fonda says people should not be fooled by Trudeau,http://www.foxnews.com/world/2017/01/11/jane-fonda-says-people-should-not-be-fooled-by-trudeau.html
ENVIRONMENT,UN lauds launch of market tool assessing firms' climate risk,http://www.foxnews.com/world/2017/01/11/un-lauds-launch-market-tool-assessing-firms-climate-risk.html
EUROPE,Volkswagen: Draft deal in scandal contains $4.3B in fines,http://www.foxnews.com/world/2017/01/10/volkswagen-draft-deal-in-scandal-contains-43b-in-fines.html
EUROPE,Scandal can't keep Volkswagen from strong sales increase,http://www.foxnews.com/world/2017/01/10/scandal-cant-keep-volkswagen-from-strong-sales-increase.html
EUROPE,The Latest: 2 men die in Serbia amid Europe's cold spell,http://www.foxnews.com/world/2017/01/10/latest-2-men-die-in-serbia-amid-europe-cold-spell.html
EUROPE,"Schools closed, free buses in southern Poland amid smog",http://www.foxnews.com/world/2017/01/10/schools-closed-free-buses-in-southern-poland-amid-smog.html
US,"Cuba, US sign deal on oil-spill prevention",http://www.foxnews.com/world/2017/01/09/cuba-us-sign-deal-on-oil-spill-prevention.html
EUROPE,China boosts VW sales despite diesel emissions scandal,http://www.foxnews.com/world/2017/01/09/china-boosts-vw-sales-despite-diesel-emissions-scandal.html
ASIA,"China's poorest, trying to stay warm, add greatly to smog",http://www.foxnews.com/world/2017/01/08/china-poorest-trying-to-stay-warm-add-greatly-to-smog.html
PACIFIC,2016 was hottest year ever recorded in New Zealand,http://www.foxnews.com/world/2017/01/08/2016-was-hottest-year-ever-recorded-in-new-zealand.html
GLOBAL ECONOMY,Iraq: Suicide bombing in Baghdad kills at least 6 people,http://www.foxnews.com/world/2017/01/08/iraq-suicide-bombing-in-baghdad-kills-at-least-6-people.html
ASIA,"Choked by smog, Beijing creates new environmental police",http://www.foxnews.com/world/2017/01/07/choked-by-smog-beijing-creates-new-environmental-police.html
THE AMERICAS,AP PHOTOS: Masked devils dance in Ecuadorean mountain town,http://www.foxnews.com/world/2017/01/07/ap-photos-masked-devils-dance-in-ecuadorean-mountain-town.html
ASIA,British conservationist fights to save seahorses in Cambodia,http://www.foxnews.com/world/2017/01/05/british-conservationist-fights-to-save-seahorses-in-cambodia.html
EUROPE,Swiss wade into complaint against WWF over tribe's rights,http://www.foxnews.com/world/2017/01/05/swiss-wade-into-complaint-against-wwf-over-tribe-rights.html
ENVIRONMENT,"Timeline: Nigeria's Chibok girls, kidnapped by Boko Haram",http://www.foxnews.com/world/2017/01/05/timeline-nigeria-chibok-girls-kidnapped-by-boko-haram.html
ASIA,"Seeking cash, Zimbabwe sells 35 elephants to China",http://www.foxnews.com/world/2017/01/05/seeking-cash-zimbabwe-sells-35-elephants-to-china.html
ENVIRONMENT,"South Africa wildfires strike wine region, Table Mountain",http://www.foxnews.com/world/2017/01/05/south-africa-wildfires-strike-wine-region-table-mountain.html
ASIA,"Bluefin tuna goes for $632,000 in 1st Tsukiji auction of '17",http://www.foxnews.com/world/2017/01/04/bluefin-tuna-goes-for-632000-in-1st-tsukiji-auction-17.html
EUROPE,Chinese renewable power giant builds global empire,http://www.foxnews.com/world/2017/01/03/chinese-renewable-power-giant-builds-global-empire.html
US,US-trained dolphins to help locate Mexico's vaquita porpoise,http://www.foxnews.com/world/2017/01/03/us-trained-dolphins-to-help-locate-mexico-vaquita-porpoise.html
PACIFIC,Magnitude 7.2 quake hits near Fiji; tsunami alert issued,http://www.foxnews.com/world/2017/01/03/magnitude-72-quake-hits-near-fiji-tsunami-alert-issued.html
THE AMERICAS,"Severe Bolivian drought hurts crops, threatens capital",http://www.foxnews.com/world/2017/01/03/severe-bolivian-drought-hurts-crops-threatens-capital.html
THE AMERICAS,Forest fire destroys homes in hills above Chilean port city,http://www.foxnews.com/world/2017/01/02/forest-fire-destroys-homes-in-hills-above-chilean-port-city.html
THE AMERICAS,Venezuela searches for missing helicopter in Amazon jungle,http://www.foxnews.com/world/2017/01/02/venezuela-searches-for-missing-helicopter-in-amazon-jungle.html
EUROPE,Environmentalists protest hunting bison plan in Poland,http://www.foxnews.com/world/2017/01/02/environmentalists-protest-hunting-bison-plan-in-poland.html
ASIA,"Oh, snap! Crocodile bites French tourist at Thai park",http://www.foxnews.com/world/2017/01/02/oh-snap-crocodile-bites-french-tourist-at-thai-park.html
ENVIRONMENT,"Boko Haram leader urges fighters: kill, slaughter and abduct",http://www.foxnews.com/world/2016/12/31/boko-haram-leader-urges-fighters-kill-slaughter-and-abduct.html
US,Ban Ki-moon buoyed by climate accord but laments conflicts,http://www.foxnews.com/world/2016/12/30/ban-ki-moon-buoyed-by-climate-accord-but-laments-conflicts.html
ASIA,China says it will shut down ivory trade by end of 2017,http://www.foxnews.com/world/2016/12/30/china-says-it-will-shut-down-ivory-trade-by-end-2017.html
ASIA,At least 6 killed in mine collapse in eastern India,http://www.foxnews.com/world/2016/12/30/at-least-6-killed-in-mine-collapse-in-eastern-india.html
EUROPE,Madrid to lift unprecedented car restrictions as smog eases,http://www.foxnews.com/world/2016/12/29/madrid-to-lift-unprecedented-car-restrictions-as-smog-eases.html
EUROPE,France bans pesticides in public green spaces,http://www.foxnews.com/world/2016/12/29/france-bans-pesticides-in-public-green-spaces.html
ENVIRONMENT,"Rain, cold cause misery for Iraq's displaced",http://www.foxnews.com/world/2016/12/29/rain-cold-cause-misery-for-iraq-displaced.html
EUROPE,Switzerland: Army deploys helicopters to fight forest fires,http://www.foxnews.com/world/2016/12/28/switzerland-army-deploys-helicopters-to-fight-forest-fires.html
EUROPE,Madrid begins vehicle bans for 1st time to fight pollution,http://www.foxnews.com/world/2016/12/28/madrid-begins-vehicle-bans-for-1st-time-to-fight-pollution.html
GLOBAL ECONOMY,Residents: Mosul's last bridge disabled by airstrike,http://www.foxnews.com/world/2016/12/28/residents-mosul-last-bridge-disabled-by-airstrike.html
EUROPE,Belarus' Russian-built nuclear reactor grazes electric tower,http://www.foxnews.com/world/2016/12/27/belarus-russian-built-nuclear-reactor-grazes-electric-tower.html
ENVIRONMENT,Cheetah numbers decline as African habitat shrinks,http://www.foxnews.com/world/2016/12/26/cheetah-numbers-decline-as-african-habitat-shrinks.html
EUROPE,Sarajevo introduces transport restrictions to ease pollution,http://www.foxnews.com/world/2016/12/26/sarajevo-introduces-transport-restrictions-to-ease-pollution.html
GLOBAL ECONOMY,"Nigeria: Boko Haram is crushed, forced out of last enclave",http://www.foxnews.com/world/2016/12/24/nigeria-boko-haram-is-crushed-forced-out-last-enclave.html
ASIA,India's Modi lays foundation of huge statue amid criticism,http://www.foxnews.com/world/2016/12/24/india-modi-lays-foundation-huge-statue-amid-criticism.html
ENVIRONMENT,World's last wild frankincense forests are under threat,http://www.foxnews.com/world/2016/12/24/world-last-wild-frankincense-forests-are-under-threat.html
ASIA,Chinese carrier carries out fighter drills on open seas,http://www.foxnews.com/world/2016/12/23/chinese-carrier-carries-out-fighter-drills-on-open-seas.html
EUROPE,China appeals to EU to drop measures against solar imports,http://www.foxnews.com/world/2016/12/22/china-appeals-to-eu-to-drop-measures-against-solar-imports.html
TRUMP TRANSITION,Here's why the Senate should help Trump repudiate the Paris climate agreement,http://www.foxnews.com/opinion/2016/12/20/heres-why-senate-should-help-trump-repudiate-paris-climate-agreement.html
PACIFIC,Investigators admit MH370 could be north of search area,http://www.foxnews.com/world/2016/12/20/investigators-admit-mh370-could-be-north-search-area.html
PACIFIC,MH370 officials: Crash site could be north of search area,http://www.foxnews.com/world/2016/12/19/mh370-officials-crash-site-could-be-north-search-area.html
THE AMERICAS,"Mexico's Colima volcano spews ash, vapor a mile into the air",http://www.foxnews.com/world/2016/12/18/mexico-colima-volcano-spews-ash-vapor-mile-into-air.html
EUROPE,"Recovering from war, Mozambican park again faces conflict",http://www.foxnews.com/world/2016/12/18/recovering-from-war-mozambican-park-again-faces-conflict.html
ENVIRONMENT,Ethiopia opens massive Gibe 3 hydroelectric dam on Omo River,http://www.foxnews.com/world/2016/12/17/ethiopia-opens-massive-gibe-3-hydroelectric-dam-on-omo-river.html
ENVIRONMENT,"Grasshoppers a tasty, nutritious holiday treat in Uganda",http://www.foxnews.com/world/2016/12/17/grasshoppers-tasty-nutritious-holiday-treat-in-uganda.html
ASIA,"China restricts cars, factories amid latest smog alert",http://www.foxnews.com/world/2016/12/17/china-restricts-cars-factories-amid-latest-smog-alert.html
ASIA,"Greenpeace, WWF cut ties with Indonesia pulp and paper giant",http://www.foxnews.com/world/2016/12/16/greenpeace-wwf-cut-ties-with-indonesia-pulp-and-paper-giant.html
ENVIRONMENT,Vintage plane rally along Africa's length comes to an end,http://www.foxnews.com/world/2016/12/16/vintage-plane-rally-along-africa-length-comes-to-end.html
EUROPE,Diesel scandal can't keep Volkswagen sales down,http://www.foxnews.com/world/2016/12/16/diesel-scandal-cant-keep-volkswagen-sales-down.html
PACIFIC,Aboriginal woman's slaying exposes Australia's racial divide,http://www.foxnews.com/world/2016/12/15/aboriginal-woman-slaying-exposes-australia-racial-divide.html
US,"Mexico plans to catch, protect last few vaquita porpoises",http://www.foxnews.com/world/2016/12/15/mexico-plans-to-catch-protect-last-few-vaquita-porpoises.html
EUROPE,The Latest: Abe visits father's grave ahead of Putin visit,http://www.foxnews.com/world/2016/12/15/latest-abe-visits-father-grave-ahead-putin-visit.html
EUROPE,Russian leader Putin heading to Japan for territorial talks,http://www.foxnews.com/world/2016/12/15/russian-leader-putin-heading-to-japan-for-territorial-talks.html
EUROPE,"Russian leader Putin, due for talks in Japan, is late again",http://www.foxnews.com/world/2016/12/14/russian-leader-putin-due-for-talks-in-japan-is-late-again.html
PACIFIC,Amber Heard set to return to Australia to star in Aquaman,http://www.foxnews.com/world/2016/12/14/amber-heard-set-to-return-to-australia-to-star-in-aquaman.html
EUROPE,"Volkswagen shakeup means more English, female managers",http://www.foxnews.com/world/2016/12/14/volkswagen-shakeup-means-more-english-female-managers.html
EUROPE,Swedish island mulls renting space to Russia amid concerns,http://www.foxnews.com/world/2016/12/14/swedish-island-mulls-renting-space-to-russia-amid-concerns.html
EUROPE,Greenpeace protesters block HQ of French nuclear operator,http://www.foxnews.com/world/2016/12/14/greenpeace-protesters-block-hq-french-nuclear-operator.html
EUROPE,EU tightens fishing rules in its eastern waters,http://www.foxnews.com/world/2016/12/14/eu-tightens-fishing-rules-in-its-eastern-waters.html
EUROPE,5 things to know ahead of the Abe-Putin hot springs summit,http://www.foxnews.com/world/2016/12/13/5-things-to-know-ahead-abe-putin-hot-springs-summit.html
EUROPE,Paris exhibit celebrates UNESCO heritage site of Palmyra,http://www.foxnews.com/world/2016/12/13/paris-exhibit-celebrates-unesco-heritage-site-palmyra.html
ASIA,Chinese treated to clear views of another 'supermoon',http://www.foxnews.com/world/2016/12/13/chinese-treated-to-clear-views-another-supermoon.html
PACIFIC,MH370 search ship leaves Australia for perhaps final time,http://www.foxnews.com/world/2016/12/12/mh370-search-ship-leaves-australia-for-perhaps-final-time0.html
EUROPE,Scientists say reindeer may be shrinking due to warming,http://www.foxnews.com/world/2016/12/12/scientists-say-reindeer-may-be-shrinking-due-to-warming.html
ASIA,Thousands evacuated as cyclone nears southern India,http://www.foxnews.com/world/2016/12/12/thousands-evacuated-as-cyclone-nears-southern-india.html
