url,pub_date,source,year,month,topic
https://www.nytimes.com/2017/10/23/opinion/epa-environment.html,2017-10-23,New York Times,2017.0,10.0,1
https://www.nytimes.com/2017/10/23/business/china-pollution-economy.html,2017-10-23,New York Times,2017.0,10.0,4
https://www.nytimes.com/2017/10/23/opinion/hurricane-puerto-rico-electricity.html,2017-10-23,New York Times,2017.0,10.0,2
https://www.nytimes.com/2017/10/22/opinion/climate-change.html,2017-10-22,New York Times,2017.0,10.0,2
https://www.nytimes.com/2017/10/22/us/politics/national-urban-security-technology-laboratory.html,2017-10-22,New York Times,2017.0,10.0,3
https://www.nytimes.com/2017/10/21/us/politics/mcdaniel-wicker-mississippi-senate-race-bannon.html,2017-10-21,New York Times,2017.0,10.0,3
https://www.nytimes.com/2017/10/21/world/asia/china-xi-jinping-datong.html,2017-10-21,New York Times,2017.0,10.0,0
https://www.nytimes.com/2017/10/20/climate/epa-climate-change.html,2017-10-20,New York Times,2017.0,10.0,1
https://www.nytimes.com/2017/10/19/opinion/automakers-shouldnt-fight-emissions-standards.html,2017-10-19,New York Times,2017.0,10.0,2
https://www.nytimes.com/2017/10/18/obituaries/william-turnage-who-reinvented-the-wilderness-society-is-dead-at-74.html,2017-10-18,New York Times,2017.0,10.0,0
https://www.nytimes.com/2017/10/18/climate/trump-paris-accord.html,2017-10-18,New York Times,2017.0,10.0,3
https://www.nytimes.com/2017/10/17/opinion/the-trump-doctrine.html,2017-10-17,New York Times,2017.0,10.0,3
https://www.nytimes.com/2017/10/17/business/energy-environment/future-of-energy-industry.html,2017-10-17,New York Times,2017.0,10.0,2
https://www.nytimes.com/2017/10/17/business/energy-environment/germany-renewable-energy-solar-wind.html,2017-10-17,New York Times,2017.0,10.0,2
https://www.nytimes.com/2017/10/16/science/depressed-fish.html,2017-10-16,New York Times,2017.0,10.0,0
https://www.nytimes.com/2017/10/16/business/energy-environment/cheniere-energy-liquified-natural-gas.html,2017-10-16,New York Times,2017.0,10.0,2
https://www.nytimes.com/2017/10/16/business/energy-environment/liquified-natural-gas-world-markets.html,2017-10-16,New York Times,2017.0,10.0,2
https://www.nytimes.com/2017/10/15/business/energy-environment/challenges-for-the-energy-industry.html,2017-10-15,New York Times,2017.0,10.0,2
https://www.nytimes.com/2017/10/13/science/wolves-dogs-genetics.html,2017-10-13,New York Times,2017.0,10.0,0
https://www.nytimes.com/2017/10/13/science/animals-birds-hurricanes.html,2017-10-13,New York Times,2017.0,10.0,0
https://www.nytimes.com/2017/10/13/climate/trump-environmental-advisor.html,2017-10-13,New York Times,2017.0,10.0,3
https://www.nytimes.com/2017/10/12/world/asia/india-pollution-new-delhi-diwali.html,2017-10-12,New York Times,2017.0,10.0,4
https://www.nytimes.com/2017/10/11/us/another-victim-of-hurricane-maria-puerto-ricos-treasured-rainforest.html,2017-10-11,New York Times,2017.0,10.0,0
https://www.nytimes.com/2017/10/11/opinion/epa-coal-clean-energy.html,2017-10-11,New York Times,2017.0,10.0,2
https://www.nytimes.com/2017/10/11/us/politics/for-republicans-tax-cuts.html,2017-10-11,New York Times,2017.0,10.0,3
https://www.nytimes.com/2017/10/10/climate/epa-clean-power-plan.html,2017-10-10,New York Times,2017.0,10.0,2
https://www.nytimes.com/2017/10/09/business/china-hastens-the-world-toward-an-electric-car-future.html,2017-10-09,New York Times,2017.0,10.0,4
https://www.nytimes.com/2017/10/09/nyregion/forest-land-bank-ballot-question-referendum.html,2017-10-09,New York Times,2017.0,10.0,0
https://www.nytimes.com/2017/10/07/us/politics/marco-rubio-new-washington-senate.html,2017-10-07,New York Times,2017.0,10.0,3
https://www.nytimes.com/2017/10/07/opinion/sunday/hurricanes-climate-public-opinion.html,2017-10-07,New York Times,2017.0,10.0,1
https://www.nytimes.com/2017/10/07/business/energy-environment/german-renewable-energy.html,2017-10-07,New York Times,2017.0,10.0,2
https://www.nytimes.com/2017/10/06/science/lord-howe-stick-insect-tree-lobster.html,2017-10-06,New York Times,2017.0,10.0,0
https://www.nytimes.com/2017/10/06/climate/trump-administration-environmental-regulations.html,2017-10-06,New York Times,2017.0,10.0,3
https://www.nytimes.com/2017/10/05/climate/trump-epa-andrew-wheeler.html,2017-10-05,New York Times,2017.0,10.0,3
https://www.nytimes.com/2017/10/05/opinion/scott-pruitt-epa.html,2017-10-05,New York Times,2017.0,10.0,4
https://www.nytimes.com/2017/10/04/climate/trump-climate-change.html,2017-10-04,New York Times,2017.0,10.0,3
https://www.nytimes.com/2017/10/03/us/politics/epa-scott-pruitt-calendar-industries-coal-oil-environmentalists.html,2017-10-03,New York Times,2017.0,10.0,3
https://www.nytimes.com/2017/10/02/well/eat/good-vegan-bad-vegan.html,2017-10-02,New York Times,2017.0,10.0,4
https://www.nytimes.com/2017/09/29/watching/new-on-netflix-canada-october.html,2017-09-29,New York Times,2017.0,9.0,0
https://www.nytimes.com/2017/09/28/climate/trump-sage-grouse.html,2017-09-28,New York Times,2017.0,9.0,3
https://www.nytimes.com/2017/09/27/us/politics/scott-pruitt-epa-justice-department-funding.html,2017-09-27,New York Times,2017.0,9.0,3
https://www.nytimes.com/2017/09/27/us/national-parks-overcrowding.html,2017-09-27,New York Times,2017.0,9.0,0
https://www.nytimes.com/2017/09/26/climate/pruitt-epa.html,2017-09-26,New York Times,2017.0,9.0,0
https://www.nytimes.com/2017/09/26/us/does-the-colorado-river-have-rights-a-lawsuit-seeks-to-declare-it-a-person.html,2017-09-26,New York Times,2017.0,9.0,0
https://www.nytimes.com/2017/09/25/science/pandas-habitat-china.html,2017-09-25,New York Times,2017.0,9.0,4
https://www.nytimes.com/2017/09/22/us/california-today-suing-the-trump-administration-again-and-again-and-again.html,2017-09-22,New York Times,2017.0,9.0,3
https://www.nytimes.com/2017/09/21/well/live/air-pollution-tied-to-kidney-disease.html,2017-09-21,New York Times,2017.0,9.0,4
https://www.nytimes.com/2017/09/20/climate/paris-climate-accord-trump.html,2017-09-20,New York Times,2017.0,9.0,3
https://www.nytimes.com/2017/09/20/nyregion/bill-de-blasio-energy-efficient-brooklyn-park-slope.html,2017-09-20,New York Times,2017.0,9.0,2
https://www.nytimes.com/2017/09/20/dining/san-francisco-chefs-climate-change.html,2017-09-20,New York Times,2017.0,9.0,1
https://www.nytimes.com/2017/09/20/climate/coral-great-barrier-reef.html,2017-09-20,New York Times,2017.0,9.0,0
https://www.nytimes.com/2017/09/19/science/epa-chemical-industry-dourson.html,2017-09-19,New York Times,2017.0,9.0,4
https://www.nytimes.com/2017/09/19/books/review/ellen-pao-reset-silicon-valley-memoir.html,2017-09-19,New York Times,2017.0,9.0,1
https://www.nytimes.com/2017/09/18/climate/climate-change-unga-governors.html,2017-09-18,New York Times,2017.0,9.0,3
https://www.nytimes.com/2017/09/18/climate/trump-adviser-un-paris-climate-agreement.html,2017-09-18,New York Times,2017.0,9.0,3
https://www.nytimes.com/2017/09/16/climate/british-press-watchdog-climate-change.html,2017-09-16,New York Times,2017.0,9.0,1
https://www.nytimes.com/2017/09/16/world/americas/the-big-question-as-the-un-gathers-what-to-make-of-trump.html,2017-09-16,New York Times,2017.0,9.0,3
https://www.nytimes.com/2017/09/14/nyregion/de-blasio-mayor-environment-buildings-emissions.html,2017-09-14,New York Times,2017.0,9.0,2
https://www.nytimes.com/2017/09/14/us/irma-harvey-climate-politics.html,2017-09-14,New York Times,2017.0,9.0,3
https://www.nytimes.com/2017/09/13/science/parasites-extinction-climate-change.html,2017-09-13,New York Times,2017.0,9.0,1
https://www.nytimes.com/2017/09/13/climate/yellowstone-western-fires-in-two-forests.html,2017-09-13,New York Times,2017.0,9.0,1
https://www.nytimes.com/2017/09/13/business/germany-diesel-election.html,2017-09-13,New York Times,2017.0,9.0,3
https://www.nytimes.com/2017/09/12/opinion/trump-science-climate-irma.html,2017-09-12,New York Times,2017.0,9.0,1
https://www.nytimes.com/2017/09/12/climate/trump-adviser-gary-cohn-un-climate-change-meeting.html,2017-09-12,New York Times,2017.0,9.0,3
https://www.nytimes.com/2017/09/11/health/houston-flood-contamination.html,2017-09-11,New York Times,2017.0,9.0,0
https://www.nytimes.com/2017/09/11/opinion/columnists/climate-rush-limbaugh-hurricanes.html,2017-09-11,New York Times,2017.0,9.0,1
https://www.nytimes.com/2017/09/09/opinion/sunday/trump-epa-pruitt-science.html,2017-09-09,New York Times,2017.0,9.0,1
https://www.nytimes.com/2017/09/08/climate/hurricane-irma-florida-exotic-species.html,2017-09-08,New York Times,2017.0,9.0,3
https://www.nytimes.com/2017/09/08/opinion/how-not-to-run-the-epa.html,2017-09-08,New York Times,2017.0,9.0,1
https://www.nytimes.com/2017/09/07/climate/florida-hurricane-irma-damage.html,2017-09-07,New York Times,2017.0,9.0,0
https://www.nytimes.com/2017/09/06/science/harvey-superfund-mercury.html,2017-09-06,New York Times,2017.0,9.0,0
https://www.nytimes.com/2017/09/02/opinion/sunday/hurricane-harvey-climate-change.html,2017-09-02,New York Times,2017.0,9.0,1
https://www.nytimes.com/2017/08/31/us/politics/hurricane-harvey-shifts-political-winds-in-washington.html,2017-08-31,New York Times,2017.0,8.0,3
https://www.nytimes.com/2017/08/31/us/texas-chemical-plant-explosion-arkema.html,2017-08-31,New York Times,2017.0,8.0,0
https://www.nytimes.com/2017/08/31/world/middleeast/un-nuclear-iran-trump.html,2017-08-31,New York Times,2017.0,8.0,3
https://www.nytimes.com/2017/08/31/business/georgia-vogtle-nuclear-reactors.html,2017-08-31,New York Times,2017.0,8.0,2
https://www.nytimes.com/2017/08/31/science/climate-change-antarctic-ocean.html,2017-08-31,New York Times,2017.0,8.0,1
https://www.nytimes.com/2017/08/31/opinion/hurricanes-climate-capitalists-wealth-.html,2017-08-31,New York Times,2017.0,8.0,1
https://www.nytimes.com/2017/08/30/science/moose-wolves-caribou.html,2017-08-30,New York Times,2017.0,8.0,0
https://www.nytimes.com/2017/08/29/business/energy-environment/harvey-energy-industry-texas.html,2017-08-29,New York Times,2017.0,8.0,2
https://www.nytimes.com/2017/08/28/opinion/trump-oil-public-lands.html,2017-08-28,New York Times,2017.0,8.0,2
https://www.nytimes.com/2017/08/28/opinion/climate-change-states-trump.html,2017-08-28,New York Times,2017.0,8.0,2
https://www.nytimes.com/2017/08/26/opinion/sunday/the-rush-to-exploit-the-arctic.html,2017-08-26,New York Times,2017.0,8.0,1
https://www.nytimes.com/2017/08/25/us/cecil-d-andrus-85-interior-secretary-under-carter-is-dead.html,2017-08-25,New York Times,2017.0,8.0,3
https://www.nytimes.com/2017/08/25/opinion/trump-pruitt-polluted-climate-.html,2017-08-25,New York Times,2017.0,8.0,3
https://www.nytimes.com/2017/08/23/climate/energy-electricity-grid-coal-nuclear-trump.html,2017-08-23,New York Times,2017.0,8.0,2
https://www.nytimes.com/2017/08/22/world/tony-de-brum-dead-climate-change-advocate.html,2017-08-22,New York Times,2017.0,8.0,1
https://www.nytimes.com/2017/08/21/climate/rain-forest-corridors-species-habitats-extinctions.html,2017-08-21,New York Times,2017.0,8.0,0
https://www.nytimes.com/2017/08/21/business/dealbook/sempra-energy-future-buffett-singer.html,2017-08-21,New York Times,2017.0,8.0,2
https://www.nytimes.com/2017/08/18/us/politics/epa-agriculture-industry.html,2017-08-18,New York Times,2017.0,8.0,3
https://www.nytimes.com/2017/08/18/climate/should-you-trust-climate-science-maybe-the-eclipse-is-a-clue.html,2017-08-18,New York Times,2017.0,8.0,1
https://www.nytimes.com/2017/08/18/business/energy-environment/eneco-netherlands-electricity-utility.html,2017-08-18,New York Times,2017.0,8.0,2
https://www.nytimes.com/2017/08/18/climate/eclipse-to-test-solar-power-grid.html,2017-08-18,New York Times,2017.0,8.0,2
https://www.nytimes.com/2017/08/17/science/sea-snakes-skin-pollution-current-biology.html,2017-08-17,New York Times,2017.0,8.0,0
https://www.nytimes.com/2017/08/17/us/trump-southwest-senate-races-2018.html,2017-08-17,New York Times,2017.0,8.0,3
https://www.nytimes.com/2017/08/17/opinion/california-climate-snow-heat-trump.html,2017-08-17,New York Times,2017.0,8.0,1
https://www.nytimes.com/2017/08/17/opinion/what-were-in-danger-of-losing.html,2017-08-17,New York Times,2017.0,8.0,3
https://www.nytimes.com/2017/08/15/climate/flooding-infrastructure-climate-change-trump-obama.html,2017-08-15,New York Times,2017.0,8.0,3
https://www.nytimes.com/2017/08/15/upshot/the-obama-trump-voters-are-real-heres-what-they-think.html,2017-08-15,New York Times,2017.0,8.0,3
https://www.nytimes.com/2017/08/12/world/americas/chile-green-energy-geothermal.html,2017-08-12,New York Times,2017.0,8.0,2
https://www.nytimes.com/2017/08/11/us/politics/scott-pruitt-epa.html,2017-08-11,New York Times,2017.0,8.0,3
https://www.nytimes.com/2017/08/10/us/foxconn-jobs-wisconsin-walker-tax-incentives.html,2017-08-10,New York Times,2017.0,8.0,3
https://www.nytimes.com/2017/08/10/climate/climate-change-lawsuits-courts.html,2017-08-10,New York Times,2017.0,8.0,2
https://www.nytimes.com/2017/08/09/climate/hurricane-season-forecast-update.html,2017-08-09,New York Times,2017.0,8.0,2
https://www.nytimes.com/2017/08/09/opinion/smoke-heat-seattle-climate.html,2017-08-09,New York Times,2017.0,8.0,0
https://www.nytimes.com/2017/08/08/opinion/donald-trump-gut-democrats.html,2017-08-08,New York Times,2017.0,8.0,3
https://www.nytimes.com/2017/08/08/us/politics/climate-trump-scientists-supporters.html,2017-08-08,New York Times,2017.0,8.0,3
https://www.nytimes.com/2017/08/08/technology/the-culture-wars-have-come-to-silicon-valley.html,2017-08-08,New York Times,2017.0,8.0,3
https://www.nytimes.com/2017/08/08/opinion/dont-ignore-the-dire-threat-of-climate-change.html,2017-08-08,New York Times,2017.0,8.0,1
https://www.nytimes.com/2017/08/07/climate/climate-change-drastic-warming-trump.html,2017-08-07,New York Times,2017.0,8.0,1
https://www.nytimes.com/2017/08/07/opinion/lenin-environment-siberia.html,2017-08-07,New York Times,2017.0,8.0,0
https://www.nytimes.com/2017/08/06/us/politics/under-trump-coal-mining-gets-new-life-on-us-lands.html,2017-08-06,New York Times,2017.0,8.0,2
https://www.nytimes.com/2017/08/06/science/let-forest-fires-burn-what-the-black-backed-woodpecker-knows.html,2017-08-06,New York Times,2017.0,8.0,1
https://www.nytimes.com/2017/08/04/climate/us-to-join-climate-talks-despite-planned-withdrawal-from-paris-accord.html,2017-08-04,New York Times,2017.0,8.0,3
https://www.nytimes.com/2017/08/04/upshot/the-all-conquering-air-conditioner.html,2017-08-04,New York Times,2017.0,8.0,1
https://www.nytimes.com/2017/08/03/climate/trump-climate-fact-check.html,2017-08-03,New York Times,2017.0,8.0,3
https://www.nytimes.com/2017/08/03/us/politics/west-virginia-governor-to-switch-from-democrat-to-republican-trump.html,2017-08-03,New York Times,2017.0,8.0,3
https://www.nytimes.com/2017/08/03/climate/epa-reverses-course-on-ozone-rule.html,2017-08-03,New York Times,2017.0,8.0,2
https://www.nytimes.com/2017/08/03/us/politics/climate-change-trump-working-poor-activists.html,2017-08-03,New York Times,2017.0,8.0,1
https://www.nytimes.com/2017/08/03/us/as-the-northwest-boils-an-aversion-to-air-conditioners-wilts.html,2017-08-03,New York Times,2017.0,8.0,0
https://www.nytimes.com/2017/08/02/opinion/climate-change-technology-globalization-china.html,2017-08-02,New York Times,2017.0,8.0,1
https://www.nytimes.com/2017/08/01/us/politics/homeland-security-to-bypass-environmental-laws-in-border-wall-work.html,2017-08-01,New York Times,2017.0,8.0,3
https://www.nytimes.com/2017/08/01/climate/islamic-state-climate-change-worlds-greatest-threats-pew-survey.html,2017-08-01,New York Times,2017.0,8.0,1
https://www.nytimes.com/2017/07/31/climate/nuclear-power-project-canceled-in-south-carolina.html,2017-07-31,New York Times,2017.0,7.0,2
https://www.nytimes.com/2017/07/29/opinion/sunday/when-life-on-earth-was-nearly-extinguished.html,2017-07-29,New York Times,2017.0,7.0,2
https://www.nytimes.com/2017/07/28/opinion/health-susan-collins-murkowski.html,2017-07-28,New York Times,2017.0,7.0,3
https://www.nytimes.com/2017/07/28/opinion/fight-plastic-pollution.html,2017-07-28,New York Times,2017.0,7.0,4
https://www.nytimes.com/2017/07/28/opinion/mr-anthony-scaramucci-esqs-guide-to-workplace-etiquette.html,2017-07-28,New York Times,2017.0,7.0,4
https://www.nytimes.com/2017/07/28/realestate/household-energy-costs.html,2017-07-28,New York Times,2017.0,7.0,2
https://www.nytimes.com/2017/07/27/climate/nitrogen-fertilizers-climate-change-pollution-waterways-global-warming.html,2017-07-27,New York Times,2017.0,7.0,1
https://www.nytimes.com/2017/07/27/world/europe/rome-water-shortage.html,2017-07-27,New York Times,2017.0,7.0,0
https://www.nytimes.com/2017/07/26/world/europe/uk-diesel-petrol-emissions.html,2017-07-26,New York Times,2017.0,7.0,4
https://www.nytimes.com/2017/07/26/climate/california-climate-policy-cap-trade.html,2017-07-26,New York Times,2017.0,7.0,3
https://www.nytimes.com/2017/07/25/opinion/donald-trump-boy-scouts.html,2017-07-25,New York Times,2017.0,7.0,3
https://www.nytimes.com/2017/07/24/health/period-pain-paid-time-off-policy.html,2017-07-24,New York Times,2017.0,7.0,0
https://www.nytimes.com/2017/07/24/opinion/population-growth.html,2017-07-24,New York Times,2017.0,7.0,1
https://www.nytimes.com/2017/07/24/science/earth-orbit-sun-catastrophe.html,2017-07-24,New York Times,2017.0,7.0,1
https://www.nytimes.com/2017/07/22/health/brenda-fitzgerald-cdc-coke.html,2017-07-22,New York Times,2017.0,7.0,3
https://www.nytimes.com/2017/07/21/business/audi-diesel-emissions-daimler-bmw.html,2017-07-21,New York Times,2017.0,7.0,2
https://www.nytimes.com/2017/07/21/opinion/china-climate-pollution-global-warming.html,2017-07-21,New York Times,2017.0,7.0,2
https://www.nytimes.com/2017/07/20/climate/a-cheap-fix-for-climate-change-pay-people-not-to-chop-down-trees-uganda.html,2017-07-20,New York Times,2017.0,7.0,0
https://www.nytimes.com/2017/07/19/us/politics/trump-macron-holding-hands.html,2017-07-19,New York Times,2017.0,7.0,3
https://www.nytimes.com/2017/07/19/climate/al-gore-climate-change-timestalks.html,2017-07-19,New York Times,2017.0,7.0,3
https://www.nytimes.com/2017/07/19/climate/plastic-pollution-study-science-advances.html,2017-07-19,New York Times,2017.0,7.0,4
https://www.nytimes.com/2017/07/18/us/politics/rick-perry-trump-clean-coal-budget-cuts.html,2017-07-18,New York Times,2017.0,7.0,2
https://www.nytimes.com/2017/07/14/opinion/mr-trump-the-climate-change-loner.html,2017-07-14,New York Times,2017.0,7.0,3
https://www.nytimes.com/2017/07/13/nyregion/rockaways-beaches-hurricane-sandy.html,2017-07-13,New York Times,2017.0,7.0,0
https://www.nytimes.com/2017/07/13/climate/greenhouse-gases-spike-noaa-global-warming.html,2017-07-13,New York Times,2017.0,7.0,1
https://www.nytimes.com/2017/07/12/us/politics/congress-sanctions-russia-trump.html,2017-07-12,New York Times,2017.0,7.0,3
https://www.nytimes.com/2017/07/12/world/asia/mao-mountain-china-religion-environment.html,2017-07-12,New York Times,2017.0,7.0,4
https://www.nytimes.com/2017/07/11/climate/cities-states-businesses-emissions-climate-pact.html,2017-07-11,New York Times,2017.0,7.0,3
https://www.nytimes.com/2017/07/11/world/europe/poland-bialowieza-forest-logging.html,2017-07-11,New York Times,2017.0,7.0,0
https://www.nytimes.com/2017/07/11/business/the-deep-industry-ties-of-trumps-deregulation-teams.html,2017-07-11,New York Times,2017.0,7.0,3
https://www.nytimes.com/2017/07/10/business/dealbook/warren-buffett-elliott-management-energy-future-oncor.html,2017-07-10,New York Times,2017.0,7.0,2
https://www.nytimes.com/2017/07/09/business/the-scholar-who-will-help-lead-trumps-assault-on-rules.html,2017-07-09,New York Times,2017.0,7.0,3
https://www.nytimes.com/2017/07/09/world/europe/donald-trump-europe.html,2017-07-09,New York Times,2017.0,7.0,3
https://www.nytimes.com/2017/07/08/world/europe/group-of-20-climate-change-agreement.html,2017-07-08,New York Times,2017.0,7.0,3
https://www.nytimes.com/2017/07/08/climate/electric-cars-batteries.html,2017-07-08,New York Times,2017.0,7.0,2
https://www.nytimes.com/2017/07/07/opinion/yes-the-trump-administration-has-ideas-and-some-are-ok.html,2017-07-07,New York Times,2017.0,7.0,3
https://www.nytimes.com/2017/07/07/science/coral-fluorescence-deep-sea.html,2017-07-07,New York Times,2017.0,7.0,0
https://www.nytimes.com/2017/07/07/world/europe/trump-g-20-trade-climate.html,2017-07-07,New York Times,2017.0,7.0,3
https://www.nytimes.com/2017/07/07/world/europe/g20-hamburg-trump-putin-protests.html,2017-07-07,New York Times,2017.0,7.0,3
https://www.nytimes.com/2017/07/07/opinion/sunday/death-cremation-.html,2017-07-07,New York Times,2017.0,7.0,2
https://www.nytimes.com/2017/07/06/business/energy-environment/france-cars-ban-gas-diesel.html,2017-07-06,New York Times,2017.0,7.0,3
https://www.nytimes.com/2017/07/06/well/move/on-your-bike-watch-out-for-the-air.html,2017-07-06,New York Times,2017.0,7.0,4
https://www.nytimes.com/2017/07/06/climate/jerry-brown-california-climate-summit.html,2017-07-06,New York Times,2017.0,7.0,1
https://www.nytimes.com/2017/07/05/world/europe/xi-merkel-trump-china-germany.html,2017-07-05,New York Times,2017.0,7.0,3
https://www.nytimes.com/2017/07/05/opinion/mayors-on-the-environment.html,2017-07-05,New York Times,2017.0,7.0,1
https://www.nytimes.com/2017/07/05/climate/g20-climate-change-paris-accord-trump-merkel-germany.html,2017-07-05,New York Times,2017.0,7.0,3
https://www.nytimes.com/2017/07/05/opinion/keep-the-clean-water-rule.html,2017-07-05,New York Times,2017.0,7.0,4
https://www.nytimes.com/2017/07/01/us/politics/trump-epa-chief-pruitt-regulations-climate-change.html,2017-07-01,New York Times,2017.0,7.0,3
https://www.nytimes.com/2017/07/01/world/asia/obama-indonesia-climate-change.html,2017-07-01,New York Times,2017.0,7.0,3
https://www.nytimes.com/2017/06/30/climate/scott-pruitt-climate-change-red-team.html,2017-06-30,New York Times,2017.0,6.0,1
https://www.nytimes.com/2017/06/30/opinion/nuclear-power-and-climate-change.html,2017-06-30,New York Times,2017.0,6.0,1
https://www.nytimes.com/2017/06/30/business/energy-environment/solar-energy-trade-china-trump.html,2017-06-30,New York Times,2017.0,6.0,2
https://www.nytimes.com/2017/06/29/world/europe/angela-merkel-trump-group-of-20.html,2017-06-29,New York Times,2017.0,6.0,1
https://www.nytimes.com/2017/06/29/opinion/energy-week-rick-perry-trump.html,2017-06-29,New York Times,2017.0,6.0,2
https://www.nytimes.com/2017/06/28/climate/kemper-coal-mississippi-clean-coal-project.html,2017-06-28,New York Times,2017.0,6.0,2
https://www.nytimes.com/2017/06/28/well/even-safe-pollution-levels-can-be-deadly.html,2017-06-28,New York Times,2017.0,6.0,4
https://www.nytimes.com/2017/06/27/climate/epa-rescind-water-pollution-regulation.html,2017-06-27,New York Times,2017.0,6.0,3
https://www.nytimes.com/2017/06/27/realestate/commercial/delaware-shoreline-protection-bill-jobs.html,2017-06-27,New York Times,2017.0,6.0,3
https://www.nytimes.com/2017/06/26/us/mayors-trump-climate-change.html,2017-06-26,New York Times,2017.0,6.0,3
https://www.nytimes.com/2017/06/26/climate/carbon-in-atmosphere-is-rising-even-as-emissions-stabilize.html,2017-06-26,New York Times,2017.0,6.0,1
https://www.nytimes.com/2017/06/26/upshot/best-chance-to-retake-the-house-8-types-of-gop-districts-to-watch.html,2017-06-26,New York Times,2017.0,6.0,3
https://www.nytimes.com/2017/06/26/opinion/a-utopia-for-a-dystopian-age.html,2017-06-26,New York Times,2017.0,6.0,1
https://www.nytimes.com/2017/06/25/us/politics/michael-bloomberg-mayors-trump.html,2017-06-25,New York Times,2017.0,6.0,3
https://www.nytimes.com/2017/06/23/science/bright-nights-nocturnal-sun-zonal-waves.html,2017-06-23,New York Times,2017.0,6.0,0
https://www.nytimes.com/2017/06/23/nyregion/as-de-blasio-urges-emissions-cuts-key-climate-posts-sit-empty.html,2017-06-23,New York Times,2017.0,6.0,1
https://www.nytimes.com/2017/06/23/us/politics/planned-parenthood-health-care-abortion.html,2017-06-23,New York Times,2017.0,6.0,3
https://www.nytimes.com/2017/06/23/opinion/paris-agreement-climate-change-latin-america.html,2017-06-23,New York Times,2017.0,6.0,3
https://www.nytimes.com/2017/06/23/world/asia/china-cap-trade-carbon-greenhouse.html,2017-06-23,New York Times,2017.0,6.0,3
https://www.nytimes.com/2017/06/22/science/yellowstone-grizzly-bear-endangered-species-list.html,2017-06-22,New York Times,2017.0,6.0,0
https://www.nytimes.com/2017/06/22/opinion/betsy-devos-trump-worst-cabinet-member.html,2017-06-22,New York Times,2017.0,6.0,3
https://www.nytimes.com/2017/06/21/opinion/norways-energy-paradox.html,2017-06-21,New York Times,2017.0,6.0,2
https://www.nytimes.com/2017/06/21/us/pelosi-georgia-ossoff-democrats.html,2017-06-21,New York Times,2017.0,6.0,3
https://www.nytimes.com/2017/06/20/business/energy-environment/renewable-energy-national-academy-matt-jacobson.html,2017-06-20,New York Times,2017.0,6.0,2
https://www.nytimes.com/2017/06/17/opinion/sunday/allies-start-planning-a-life-without-america.html,2017-06-17,New York Times,2017.0,6.0,3
https://www.nytimes.com/2017/06/17/world/europe/merkel-pope-francis-paris-climate-accord.html,2017-06-17,New York Times,2017.0,6.0,1
https://www.nytimes.com/2017/06/17/world/europe/norway-climate-oil.html,2017-06-17,New York Times,2017.0,6.0,2
https://www.nytimes.com/2017/06/15/climate/energy-department-closes-office-working-on-climate-change-abroad.html,2017-06-15,New York Times,2017.0,6.0,2
https://www.nytimes.com/2017/06/13/world/asia/china-companies-air-pollution-paris-agreement.html,2017-06-13,New York Times,2017.0,6.0,4
https://www.nytimes.com/2017/06/13/nyregion/how-new-york-is-saving-a-fish-that-swam-with-dinosaurs.html,2017-06-13,New York Times,2017.0,6.0,0
https://www.nytimes.com/2017/06/13/climate/arpa-e-national-academy-sciences.html,2017-06-13,New York Times,2017.0,6.0,2
https://www.nytimes.com/2017/06/13/climate/nuclear-power-retirements-us-climate-goals.html,2017-06-13,New York Times,2017.0,6.0,2
https://www.nytimes.com/2017/06/12/world/asia/china-environmental-pollution-chemicals-lead-poisoning.html,2017-06-12,New York Times,2017.0,6.0,0
https://www.nytimes.com/2017/06/11/us/politics/defense-secretary-jim-mattis-trump.html,2017-06-11,New York Times,2017.0,6.0,3
https://www.nytimes.com/2017/06/11/us/democrats-midterm-elections.html,2017-06-11,New York Times,2017.0,6.0,3
https://www.nytimes.com/2017/06/09/us/politics/settlements-sessions-attorney-general.html,2017-06-09,New York Times,2017.0,6.0,2
https://www.nytimes.com/2017/06/09/opinion/trump-picks-the-wrong-fight-on-infrastructure.html,2017-06-09,New York Times,2017.0,6.0,3
https://www.nytimes.com/2017/06/09/world/canada/canada-today-climate-change-and-a-contest.html,2017-06-09,New York Times,2017.0,6.0,4
https://www.nytimes.com/2017/06/08/world/asia/india-heat-deaths-climate.html,2017-06-08,New York Times,2017.0,6.0,1
https://www.nytimes.com/2017/06/07/world/canada/canadas-strategy-on-climate-change-work-with-american-states.html,2017-06-07,New York Times,2017.0,6.0,3
https://www.nytimes.com/2017/06/07/climate/trump-paris-climate-timeline.html,2017-06-07,New York Times,2017.0,6.0,3
https://www.nytimes.com/2017/06/07/climate/hawaii-climate-paris-trump.html,2017-06-07,New York Times,2017.0,6.0,3
https://www.nytimes.com/2017/06/07/opinion/the-mayors-of-pittsburgh-and-paris-we-have-our-own-climate-deal.html,2017-06-07,New York Times,2017.0,6.0,4
https://www.nytimes.com/2017/06/07/opinion/climate-change-cities-states.html,2017-06-07,New York Times,2017.0,6.0,3
https://www.nytimes.com/2017/06/06/us/politics/ozone-trump-obama-climate-change.html,2017-06-06,New York Times,2017.0,6.0,4
https://www.nytimes.com/2017/06/06/climate/renewable-energy-push-is-strongest-in-the-reddest-states.html,2017-06-06,New York Times,2017.0,6.0,2
